天坛东路|(东城左安门)天坛东路|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
管村3号院|(东城西罗园)管村3号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
观马胡同|(东城崇文门)观马胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
草厂六条|(东城崇文门)草厂六条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|38栋
船板胡同|(东城建国门外)船板胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|60栋
葱店西街|(东城崇文门)葱店西街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|28栋
永定门外大街38号院|(东城永定门)永定门外大街38号院|暂无参考均价|1984年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
北芦草园胡同|(东城崇文门)北芦草园胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|48栋
板桥南巷7号院|(东城东四)板桥南巷7号院|暂无参考均价|1986年建成|板楼|暂无信息|暂无信息|暂无信息|3栋
218厂宿舍|(东城左安门)218厂宿舍|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
桃园东里36号院|(东城永定门)桃园东里36号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
红楼|(东城东四)红楼|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
前门煤市街|(东城西单)前门煤市街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
民主东街28号|(东城永定门)民主东街28号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
北空宿舍|(东城左安门)五里屯|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
西园子三巷|(东城天坛)西苑子三巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|5栋
山涧口街|(东城天坛)山涧口街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
西园子一巷|(东城天坛)西园子一巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
前赵家楼胡同|(东城建国门内)前赵家楼胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
照朝胡同|(东城建国门内)照朝胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
西扬威胡同|(东城东四)西扬威胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
新成文化大厦|(东城崇文门)崇文门外大街11号|暂无参考均价|2005年建成|塔楼|暂无信息|北京祥和物业管理有限公司|北京崇裕房产开发有限公司|1栋
西草市街|(东城天坛)西草市街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
铁营南巷|(东城东四)铁营南巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|46栋
铁营北巷|(东城东四)铁营北巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|59栋
嵩祝院西巷|(东城东四)嵩祝院西巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
东四六条30号|(东城东四)东四六条30号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
北兵马司胡同13号院|(东城地安门)北兵马司胡同13号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
夕照寺街22号院|(东城广渠门)夕照寺街22号院|暂无参考均价|1980年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
西兴隆街|(东城崇文门)西兴隆街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
治国胡同|(东城建国门外)治国胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|10栋
天坛西里南区|(东城天坛)天坛西里南区|暂无参考均价|1985年建成|板楼|暂无信息|暂无信息|暂无信息|13栋
新生巷|(东城崇文门)天坛东路|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|1栋
文章胡同|(东城崇文门)文章胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
三转桥胡同|(东城崇文门)三转桥胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|24栋
人民市场东巷|(东城东四)人民市场东巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|20栋
人民市场西巷|(东城东四)人民市场西巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
瑞城一星|(东城东四)东四北大街|暂无参考均价|暂无信息|塔板结合|暂无信息|暂无信息|暂无信息|1栋
群智巷胡同|(东城崇文门)群智巷胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
三源胡同|(东城建国门外)三源胡同|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|10栋
拉锁厂宿舍|(东城广渠门)拉锁厂宿舍|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|1栋
庆平胡同|(东城建国门外)庆平胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|18栋
銮庆胡同|(东城崇文门)銮庆胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|5栋
南八宝胡同|(东城建国门外)南八宝胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|24栋
大江胡同|(东城崇文门)大江胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
大席胡同|(东城崇文门)大席胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
戴家胡同|(东城崇文门)戴家胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|18栋
侯拉胡同|(东城建国门外)侯拉胡同|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|4栋
红桥市场东大地|(东城崇文门)崇文红桥市场东大地|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
长巷五条|(东城崇文门)长巷五条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|11栋
工人日报社宿舍|(东城安定门)鼓楼外大街6号|暂无参考均价|1999年建成|塔板结合|暂无信息|暂无信息|暂无信息|1栋
郭庄头条18号院|(东城永定门)郭庄头条18号院|暂无参考均价|1970年建成|平房|暂无信息|房管所代管物业|暂无信息|1栋
草厂头条|(东城崇文门)草厂头条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|28栋
长巷头条|(东城崇文门)长巷头条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|16栋
草厂三条|(东城崇文门)草厂三条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|北京城市建设工程开发有限公司|52栋
草厂四条|(东城崇文门)草厂四条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|45栋
长巷二条|(东城崇文门)长巷二条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|21栋
草厂七条|(东城崇文门)草厂七条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|41栋
草厂二条|(东城崇文门)草厂二条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|25栋
北翔凤胡同|(东城崇文门)北翔凤胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
草厂十条|(东城崇文门)草厂十条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|17栋
双玉中街19号院|(东城左安门)双玉中街19号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
北官园胡同|(东城崇文门)北官园胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|5栋
新太仓1巷48号|(东城东四)新太仓1巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
冰窖斜街|(东城崇文门)冰窖斜街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
刷子市胡同|(东城天坛)刷子市胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
东利市营胡同|(东城崇文门)东利市营胡同|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|3栋
长巷三条|(东城崇文门)长巷三条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|15栋
葱店东街|(东城崇文门)葱店东街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
东马尾帽胡同|(东城崇文门)东马尾帽胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
瓷器口大街|(东城天坛)瓷器口大街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
安德里北街丁6号院|(东城安定门)安德里北街丁6号院|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|1栋
广渠门内大街乙7号院|(东城广渠门)广渠门内大街乙7号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
山涧口二巷|(东城天坛)山涧口二巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
同乐胡同|(东城崇文门)同乐胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
草厂横胡同|(东城崇文门)草厂横胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
山涧口一巷|(东城天坛)山涧口一巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
候位胡同|(东城建国门外)候位胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
东大地一巷|(东城崇文门)东大地一巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
东大地三巷|(东城崇文门)东大地三巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
珠市口东半璧街30号|(东城天坛)珠市口东半璧街30号|暂无参考均价|1995年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
中芦草园胡同|(东城崇文门)中芦草园胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
永生巷|(东城崇文门)永生巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
西园子街|(东城天坛)西园子街|暂无参考均价|1970年建成|未知类型|暂无信息|暂无信息|暂无信息|1栋
西园子二巷|(东城天坛)西园子二巷|暂无参考均价|1970年建成|未知类型|暂无信息|暂无信息|暂无信息|3栋
西唐街|(东城崇文门)西唐街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|15栋
香乐胡同|(东城崇文门)香乐胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
新裕商务大厦|(东城崇文门)广渠门内大街|暂无参考均价|2007年建成|塔楼|4元/平米/月|北京新世界物业管理有限公司|北京崇文新世界房地产发展有限公司|1栋
西厅胡同|(东城崇文门)西厅胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|22栋
国旺东巷|(东城安定门)国旺东巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
宝华里80号院|(东城永定门)宝华里80号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
铁路三角线|(东城广渠门)铁路三角线|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|1栋
葱店一巷|(东城崇文门)葱店一巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
沙土山街|(东城崇文门)沙土山街|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|1栋
兴旺胡同|(东城天坛)兴旺胡同|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|4栋
新革路|(东城崇文门)新革路22|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
崇文门内大街|(东城建国门外)崇文门内大街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
西镇江胡同|(东城建国门外)西镇江胡同|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|2栋
草厂头条7号院|(东城崇文门)草厂头条7号院|暂无参考均价|1996年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
西八角胡同|(东城崇文门)西八角胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
小报房胡同|(东城建国门外)小报房胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
石板胡同|(东城崇文门)石板胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|19栋
天桥西草市东街|(东城天坛)天桥西草市东街|暂无参考均价|1970年建成|板楼|暂无信息|暂无信息|暂无信息|7栋
食品公司宿舍|(东城陶然亭)三元街11号院宿舍楼|暂无参考均价|1980年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
施兴胡同|(东城崇文门)施兴胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
青云胡同|(东城崇文门)青云胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|14栋
南武胜巷|(东城崇文门)南武胜巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|7栋
南深沟胡同|(东城崇文门)南深沟胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
南芦草园胡同|(东城崇文门)南芦草园胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
红桥市场|(东城崇文门)红桥市场|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
好景胡同|(东城崇文门)好景胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
龙须沟|(东城天坛)龙须沟路|暂无参考均价|1989年建成|未知类型|暂无信息|暂无信息|暂无信息|2栋
黄寺大街12号院|(东城安定门)黄寺大街12号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
洪福胡同|(东城崇文门)洪福胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
精忠街|(东城天坛)精忠街|暂无参考均价|1990年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
中鲜鱼巷|(东城建国门外)中鲜鱼巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|29栋
黄寺大街甲6号院|(东城安定门)黄寺大街甲6号院|暂无参考均价|1998年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
麻线胡同|(东城建国门外)麻线胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
东四头条|(东城东四)东四头条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|61栋
新裕家园B区|(东城崇文门)新裕家园|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
景阳胡同|(东城地安门)景阳胡同13号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|15栋
九道湾中巷|(东城东四)九道湾中巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
黄化门街|(东城东四)黄化门街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|61栋
横街胡同|(东城东四)横街胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|5栋
东方豪庭公寓|(东城东单)东方豪庭公寓|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|1栋
吉安所巷|(东城东四)吉安所巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|22栋
朝内大街137号院|(东城东四)朝内大街137号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|5栋
九道湾北巷|(东城东四)九道湾北巷|暂无参考均价|2004年建成|未知类型|暂无信息|暂无信息|暂无信息|54栋
合作巷|(东城东直门)合作巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|9栋
横栅栏胡同|(东城东四)横栅栏胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
山老胡同|(东城东四)山老胡同|暂无参考均价|1989年建成|板楼|暂无信息|暂无信息|暂无信息|46栋
东花市大街|(东城东花市)东花市大街|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|4栋
民主北街89号|(东城永定门)民主北街89号|暂无参考均价|1979年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
南顺成街|(东城朝阳门内)南顺成街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|46栋
流水东巷|(东城东四)流水东巷|暂无参考均价|1980年建成|平房|暂无信息|暂无信息|暂无信息|16栋
盔甲厂胡同|(东城建国门外)盔甲厂胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|9栋
后沟胡同|(东城建国门外)后沟胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
腊库胡同|(东城东四)腊库胡同|暂无参考均价|2017年建成|未知类型|暂无信息|暂无信息|暂无信息|36栋
后鼓楼苑胡同|(东城地安门)后鼓楼苑胡同|暂无参考均价|1960年建成|板楼/平房|暂无信息|无物业管理服务|无开发商|20栋
后圆恩寺胡同|(东城地安门)后圆恩寺胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|18栋
炒豆胡同|(东城地安门)炒豆胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|39栋
朝内头条|(东城东四)朝内头条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
手帕胡同|(东城崇文门)手帕胡同|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|9栋
毛家湾胡同|(东城建国门外)毛家湾胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|5栋
罗车胡同|(东城东四)罗车胡同|暂无参考均价|1988年建成|平房|暂无信息|无物业管理服务|无开发公司|73栋
东花厅胡同|(东城金宝街)东花厅胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
前炒面胡同|(东城金宝街)前炒面胡同|暂无参考均价|1980年建成|平房|暂无信息|无物业管理服务|无开发商|31栋
大鹁鸽胡同|(东城灯市口)大鹁鸽胡同|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|无开发商|6栋
后永康二巷|(东城东直门)后永康二巷|暂无参考均价|1985年建成|板楼|暂无信息|暂无信息|暂无信息|10栋
北池子头条|(东城灯市口)北池子头条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
翠花胡同|(东城灯市口)翠花胡同|暂无参考均价|2013年建成|平房|暂无信息|暂无信息|暂无信息|8栋
北池子三条|(东城灯市口)北池子三条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
板厂胡同|(东城地安门)板厂胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|46栋
帽儿胡同|(东城地安门)帽儿胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|10栋
东直门内北小街3号院|(东城东直门)东直门内北小街3号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
东绦胡同|(东城安定门)安定门二环内|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|13栋
潘家坡胡同|(东城朝阳门外)潘家坡胡同|暂无参考均价|1985年建成|板楼|0.5元/平米/月|暂无信息|暂无信息|1栋
大羊毛胡同|(东城建国门外)大羊毛胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|6栋
国学胡同|(东城安定门)国学胡同|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|12栋
民主北街|(东城永定门)民主北街91号|暂无参考均价|1970年建成|板楼|暂无信息|暂无信息|暂无信息|9栋
西公街|(东城地安门)西公街|暂无参考均价|2008年建成|未知类型|暂无信息|暂无信息|暂无信息|41栋
杰宝公寓|(东城和平里)安外大街86号院|暂无参考均价|2000年建成|塔板结合|暂无信息|暂无信息|北京杰宝房地产开发有限公司|1栋
什锦花园胡同45号院|(东城东四)什锦花园胡同45号院|暂无参考均价|1988年建成|平房|暂无信息|暂无信息|暂无信息|4栋
官书院1号院|(东城安定门)官书院1号院|暂无参考均价|2003年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
东四三条|(东城东四)东四三条|暂无参考均价|1978年建成|平房|暂无信息|暂无信息|暂无信息|56栋
纱络胡同|(东城安定门)纱络胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|45栋
白米仓胡同|(东城交道口)白米仓胡同|暂无参考均价|2002年建成|平房|暂无信息|暂无信息|暂无信息|36栋
小牌坊胡同|(东城朝阳门内)小牌坊胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|58栋
外馆斜街6号院|(东城安定门)外馆斜街6号院|暂无参考均价|暂无信息|塔板结合|暂无信息|暂无信息|暂无信息|1栋
华丰胡同|(东城地安门)华丰胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|13栋
寿比胡同|(东城地安门)寿比胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|45栋
琉璃井北里|(东城永定门)琉璃井北里|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|4栋
门楼胡同|(东城东四)门楼胡同|暂无参考均价|1988年建成|平房|暂无信息|无物业管理服务|无开发公司|33栋
励骏华庭|(东城建国门内)金宝街90号|暂无参考均价|2009年建成|塔板结合|18元/平米/月|北京励展物业管理有限公司|北京励骏华庭|2栋
东四十三条|(东城东四)东四十三条|暂无参考均价|1988年建成|平房|暂无信息|无物业管理服务|无开发商|56栋
北兵马司胡同|(东城地安门)北兵马司胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|54栋
安外大街82号院|(东城和平里)安外大街82号院|暂无参考均价|1985年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
后永康北巷|(东城东直门)后永康北巷|暂无参考均价|2008年建成|未知类型|暂无信息|北京兰基物业管理有限公司|北京天石恒房地产开发有限公司|39栋
大豆腐巷|(东城灯市口)大豆腐巷|暂无参考均价|1987年建成|板楼/平房|暂无信息|单位自管物业|无开发商|45栋
交道口北二条|(东城交道口)交道口北二条|暂无参考均价|暂无信息|平房|暂无信息|无物业管理服务|无开发商|25栋
大菊胡同|(东城东四)大菊胡同|暂无参考均价|1956年建成|平房|暂无信息|暂无信息|暂无信息|38栋
细管胡同|(东城交道口)细管胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|51栋
佳汇中心|(东城工体)吉庆里6号|35836|2000年建成|塔楼|26元/平米/月|北京中天如日物业管理有限公司|北京佳汇房地产开发有限公司|2栋
府学胡同|(东城交道口)府学胡同|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|58栋
官房大院胡同|(东城灯市口)官房大院胡同|166348|暂无信息|板楼/平房|暂无信息|暂无信息|无开发商|21栋
新太仓胡同|(东城东四)新太仓胡同|150672|1980年建成|板楼|暂无信息|北京市东旭佳业物业管理有限责任公司|暂无信息|26栋
后肖家胡同|(东城安定门)后肖家胡同|137031|1980年建成|平房|暂无信息|无物业管理服务|北京市东城区住宅建设开发公司|9栋
万庆巷|(东城灯市口)万庆巷|186735|1939年建成|平房|暂无信息|暂无信息|无开发商|3栋
辛安里|(东城地安门)辛安里|120927|1993年建成|未知类型|暂无信息|暂无信息|暂无信息|19栋
双玉中街|(东城左安门)东四块玉南街双玉中街小区|73396|1980年建成|板楼|暂无信息|无物业管理服务|暂无信息|2栋
西革新里122号|(东城西罗园)西革新里122号|72124|1983年建成|板楼|0.3元/平米/月|房管所代管物业|北京城市开发股份有限公司|1栋
钱粮胡同|(东城东四)钱粮胡同南巷5号|76443|1970年建成|平房|暂无信息|无物业管理服务|无开发商|34栋
正义路10号院|(东城前门)正义路10号院|96027|1979年建成|塔板结合|暂无信息|街道办事处（委员会）代管物业|无开发商|1栋
三眼井胡同|(东城东四)三眼井胡同|158259|1989年建成|板楼/平房|暂无信息|无物业管理服务|无开发商|33栋
沙滩北街2号院|(东城东四)沙滩北街2号院|92270|1994年建成|板楼|暂无信息|暂无信息|暂无信息|3栋
国祥胡同|(东城安定门)国祥胡同|102502|1983年建成|板楼/平房|暂无信息|暂无信息|暂无信息|11栋
东四块玉南街2号院|(东城左安门)东四块玉南街2号院|73241|1980年建成|板楼|暂无信息|无物业管理服务|暂无信息|2栋
华仁路小区|(西城陶然亭)华仁路小区|85807|1977年建成|板楼|暂无信息|无物业管理服务|北京市天桥投资开发公司|5栋
儒福里|(西城陶然亭)儒福里|81971|1950年建成|板楼|暂无信息|无物业管理服务|无开发商|6栋
西直门内大街237号|(西城西直门)西直门内大街237号|105835|1980年建成|板楼|暂无信息|北京天恒瑞海物业管理有限责任公司|暂无信息|2栋
手帕口南街40号院|(西城广安门)手帕口南街40号院|79225|1984年建成|板楼|暂无信息|街道办事处（委员会）代管物业|北京市宣武区城市建设综合开发总公司|4栋
月坛北小街|(西城月坛)月坛北小街|99086|1973年建成|板楼|暂无信息|单位自管物业|暂无信息|7栋
黑窑厂东街|(西城陶然亭)黑窑厂东街|98245|1984年建成|板楼|暂无信息|无物业管理服务|北京市朝阳区房管局|2栋
新德街甲31号院|(西城德胜门)新德街甲31号院|119254|1986年建成|板楼|暂无信息|无物业管理服务|北京中影房地产开发有限公司|1栋
富通大厦|(西城官园)车公庄大街, 车公庄大街甲1号, 车公庄大街丙1号|93580|2000年建成|塔楼|1.7元/平米/月|北京蔚蓝基业物业管理公司|北京鸿达房地产有限公司|3栋
百万庄子区|(西城阜成门)百万庄子区|95914|1954年建成|板楼|暂无信息|暂无信息|暂无信息|7栋
南线阁9号院|(西城牛街)南线阁9号院|99244|2000年建成|塔楼|暂无信息|暂无信息|暂无信息|5栋
西黄城根南街9号院|(西城西单)西黄城根南街9号院|124603|1973年建成|板楼|1.3元/平米/月|房管所代管物业|无开发商|2栋
富明公寓|(西城牛街)广安门内大街304号|83242|1999年建成|塔楼|1.98元/平米/月|北京康乐物业管理有限公司|北京市宣武区房地产经营开发公司|2栋
百万庄寅区|(西城阜成门)百万庄寅区|110650|1954年建成|板楼|暂无信息|暂无信息|暂无信息|7栋
广安门外南街67号院|(西城天宁寺)广外南街67号院|78093|1991年建成|板楼|暂无信息|中铁六局集团北京铁路建设有限公司方大物业管理分公司|中铁六局集团北京置业有限公司|2栋
新兴东巷|(西城西直门)新兴东巷|98436|1983年建成|板楼|暂无信息|暂无信息|暂无信息|3栋
百万庄午区|(西城阜成门)百万庄午区|106275|1954年建成|板楼|0.66元/平米/月|单位自管物业|无开发商|9栋
蓝星公寓|(西城六铺炕)安德路甲36号院|140224|2003年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
半步桥6号院|(西城右安门内)半步桥6号院, 半步桥胡同6号|97150|1998年建成|板楼|暂无信息|暂无信息|暂无信息|3栋
莲花池东路|(西城木樨地)莲花池东路|114730|1984年建成|塔楼/板楼|2元/平米/月|业主自筹物业|无开发商|4栋
百万庄卯区|(西城阜成门)百万庄卯区|96621|1954年建成|板楼|暂无信息|暂无信息|暂无信息|7栋
百万庄巳区|(西城阜成门)百万庄巳区|94906|1954年建成|板楼|暂无信息|暂无信息|暂无信息|6栋
